Gene stable ID	Gene name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene description
WBGene00196539	M03D4.75	IV	6141661	6141724	1	
WBGene00196540	Y37E11B.13	IV	3587571	3587719	1	
WBGene00196541	R10F2.7	III	2933117	2933283	1	
WBGene00196542	C44B7.15	II	6898187	6898286	-1	
WBGene00196543	C52B9.14	X	4296304	4296390	1	
WBGene00196544	F40G12.16	V	14258477	14258626	-1	
WBGene00196545	C26B2.11	IV	8048271	8048393	-1	
WBGene00196546	F38A3.3	II	11013854	11013987	1	
WBGene00196547	R04F11.10	V	12326709	12326900	1	
WBGene00196548	Y60A3A.33	V	20018313	20018363	1	
WBGene00196549	F55C12.9	II	5861989	5862137	-1	
WBGene00196550	C24A8.8	X	4317268	4317333	-1	
WBGene00196551	F15D3.11	I	11567483	11567635	1	
WBGene00196552	F09G2.11	V	7175901	7176125	-1	
WBGene00196553	T05C1.7	II	4492452	4492566	-1	
WBGene00196554	B0563.13	X	9133182	9133264	-1	
WBGene00196555	R11B5.4	X	2513851	2514011	-1	
WBGene00196556	F31B12.5	X	10801001	10801139	1	
WBGene00196557	B0432.18	II	281818	281870	1	
WBGene00196558	C33G3.9	X	14068846	14068987	-1	
WBGene00196559	F35G2.11	IV	12204970	12205165	-1	
WBGene00196560	C35C5.14	X	11552207	11552272	-1	
WBGene00196561	Y38A10A.9	V	6063818	6063949	-1	
WBGene00196562	C56E6.14	II	6522696	6522814	1	
WBGene00196563	ZK675.6	II	7907689	7907828	-1	
WBGene00196564	F36H1.14	IV	11039024	11039173	1	
WBGene00196565	F56F3.9	III	4461789	4461906	1	
WBGene00196566	F47G6.6	I	1447135	1447234	-1	
WBGene00196567	H22K11.7	X	6777930	6778153	1	
WBGene00196568	M79.9	X	10613838	10614061	1	
WBGene00196569	C54H2.7	X	5748719	5748837	-1	
WBGene00196570	M195.5	II	8353440	8353568	-1	
WBGene00196571	T06E4.17	V	9633374	9633508	1	
WBGene00196572	Y75B8A.47	III	12230145	12230277	-1	
WBGene00196573	M163.16	X	14490327	14490548	-1	
WBGene00196574	F12D9.9	X	8650053	8650194	1	
WBGene00196575	F29G9.9	V	6021696	6021833	-1	
WBGene00196576	C46A5.13	IV	7751707	7751854	1	
WBGene00196577	T28D6.12	III	11355887	11356051	-1	
WBGene00196578	F55C12.10	II	5885087	5885293	-1	
WBGene00196579	C06G1.8	X	16646334	16646531	1	
WBGene00196580	F26C11.6	II	9901273	9901322	-1	
WBGene00196581	M117.10	IV	11817364	11817588	1	
WBGene00196582	F08B12.6	X	11385729	11385872	-1	
WBGene00196583	R13A1.14	IV	7212821	7212968	-1	
WBGene00196584	C14F11.10	X	6216805	6216950	-1	
WBGene00196585	C40C9.10	X	13654476	13654618	-1	
WBGene00196586	C04A2.8	II	6832857	6832989	-1	
WBGene00196587	Y76F7A.1	X	2737306	2737356	1	
WBGene00196588	W06H8.10	V	6204165	6204452	1	
WBGene00196589	B0495.14	II	7716774	7716884	-1	
WBGene00196590	B0035.19	IV	11298659	11298802	-1	
WBGene00196591	F47B7.11	X	3787771	3787918	1	
WBGene00196592	T24D8.11	X	2368440	2368713	-1	
WBGene00196593	C03F11.7	X	5397449	5397575	1	
WBGene00196594	F28F9.11	IV	3837639	3837830	1	
WBGene00196595	R03A10.9	X	15448859	15449006	-1	
WBGene00196596	T03G11.16	X	5173136	5173264	-1	
WBGene00196597	F12D9.10	X	8654506	8654648	-1	
WBGene00196598	R186.10	V	12974160	12974309	1	
WBGene00196599	M01H9.9	IV	4482964	4483065	1	
WBGene00196600	E04D5.7	II	10437462	10437685	1	
WBGene00196601	Y110A2AL.17	II	2876159	2876236	-1	
WBGene00196602	W05E10.10	V	11711326	11711467	1	
WBGene00196603	C13G3.5	V	11031334	11031480	-1	
WBGene00196604	T03G6.5	X	2592018	2592178	1	
WBGene00196605	W06B3.3	X	12007897	12007950	-1	
WBGene00196606	Y15E3A.7	X	15342226	15342367	-1	
WBGene00196607	F40F8.13	II	11147198	11147347	-1	
WBGene00196608	F58A4.17	III	9608061	9608207	1	
WBGene00196609	F25G6.14	V	8545983	8546109	-1	
WBGene00196610	W09C5.13	I	13643855	13644077	1	
WBGene00196611	F40F9.14	V	9731163	9731311	1	
WBGene00196612	F42E8.3	V	13052689	13052825	1	
WBGene00196613	T28B4.7	X	6588066	6588196	1	
WBGene00196614	C41G11.8	X	5744242	5744357	-1	
WBGene00196615	F53F4.21	V	13600520	13600744	1	
WBGene00196616	F01E11.8	X	6991659	6991802	-1	
WBGene00196617	C50H2.15	V	9911119	9911331	1	
WBGene00196618	F59D12.9	X	15664560	15664721	1	
WBGene00196619	C04A11.6	X	13657651	13657855	-1	
WBGene00196620	T11F9.24	V	11470290	11470429	-1	
WBGene00196621	Y92C3A.5	III	1164778	1164902	1	
WBGene00196622	F29D11.3	I	7611209	7611315	-1	
WBGene00196623	F09C8.4	X	16147618	16147746	1	
WBGene00196624	Y47C4A.2	X	287772	287824	1	
WBGene00196625	T28C12.8	V	6342645	6342823	1	
WBGene00196626	F22E10.8	X	12752745	12752976	1	
WBGene00196627	H08J11.5	X	9091387	9091630	1	
WBGene00196628	C34C12.11	III	3477482	3477582	-1	
WBGene00196629	T12B3.7	IV	7397569	7397843	1	
WBGene00196630	F09D5.1	X	13203577	13203716	-1	
WBGene00196631	F26D11.15	V	7977866	7978005	1	
WBGene00196632	F22F4.8	X	5981806	5981924	1	
WBGene00196633	M01G4.4	III	6668061	6668138	1	
WBGene00196634	K03C7.6	X	3835783	3835832	-1	
WBGene00196635	F31F7.5	V	6267789	6268010	1	
WBGene00196636	C27C7.10	I	11428655	11428747	-1	
WBGene00196637	F52H2.10	X	2549520	2549605	1	
WBGene00196638	F14B4.4	I	9268918	9269004	1	
WBGene00196639	T22C1.14	I	7952463	7952648	-1	
WBGene00196640	T25D3.5	II	162199	162345	1	
WBGene00196641	F45E1.9	X	7994487	7994609	1	
WBGene00196642	F52B10.10	X	2930312	2930469	1	
WBGene00196643	F45B8.9	X	14946772	14946938	1	
WBGene00196644	K08H10.15	V	10019997	10020293	1	
WBGene00196645	C34D10.3	X	8017426	8017573	1	
WBGene00196646	C33D12.10	X	3066117	3066244	-1	
WBGene00196647	T19D12.12	II	6636854	6636907	-1	
WBGene00196648	K03B8.16	V	11404667	11404810	-1	
WBGene00196649	F42H10.12	III	8494177	8494320	-1	
WBGene00196650	H01G02.7	IV	11793319	11793446	-1	
WBGene00196651	T01C1.7	X	10711970	10712086	1	
WBGene00196652	W01H2.5	X	4242538	4242608	-1	
WBGene00196653	R04F11.11	V	12335176	12335444	1	
WBGene00196654	ZC53.9	X	1934005	1934179	-1	
WBGene00196655	ZC250.7	V	5803970	5804113	-1	
WBGene00196656	M02D8.9	X	8771237	8771375	-1	
WBGene00196657	T19D7.9	X	664932	665008	-1	
WBGene00196658	C48B6.12	I	6887834	6887895	1	
WBGene00196659	F23H12.14	V	12357743	12357875	-1	
WBGene00196660	T28B11.9	V	10722703	10722844	-1	
WBGene00196661	W03G11.9	X	12088462	12088599	1	
WBGene00196662	Y76F7A.2	X	2737306	2737356	-1	
WBGene00196663	W03G11.10	X	12084778	12084983	-1	
WBGene00196664	ZC53.10	X	1931040	1931252	1	
WBGene00196665	R173.7	X	7033786	7033911	-1	
WBGene00196666	T22C8.9	II	8631949	8632040	1	
WBGene00196667	cTel7X.2	X	151	263	1	
WBGene00196668	K11H12.14	IV	651054	651115	1	
WBGene00196669	Y47D3B.14	III	11459270	11459419	1	
WBGene00196670	ZK507.7	III	9105823	9105889	-1	
WBGene00196671	ZK973.16	I	4343631	4343780	-1	
WBGene00196672	F57G12.4	X	12175905	12176054	-1	
WBGene00196673	ZK897.9	IV	12786129	12786255	-1	
WBGene00196674	C15A7.5	X	12059812	12059925	1	
WBGene00196675	B0403.8	X	7063377	7063518	-1	
WBGene00196676	T14F9.10	X	2213659	2214017	-1	
WBGene00196677	C34D1.7	V	13243914	13244107	1	
WBGene00196678	D2023.13	V	11806516	11806583	-1	
WBGene00196679	F10G8.11	I	10040005	10040223	-1	
WBGene00196680	F13D11.9	X	5811938	5812151	-1	
WBGene00196681	M03F4.10	X	4978174	4978288	-1	
WBGene00196682	F15A2.10	X	13504092	13504295	-1	
WBGene00196683	F41D9.9	X	8393532	8393618	1	
WBGene00196684	F59D8.3	X	3563816	3563991	1	
WBGene00196685	T14F9.11	X	2212242	2212532	-1	
WBGene00196686	F42E11.5	X	11382134	11382222	1	
WBGene00196687	C09B8.12	X	6040587	6040729	1	
WBGene00196688	B0250.15	V	20479374	20479505	1	
WBGene00196689	C26B2.12	IV	8028511	8028657	1	
WBGene00196690	F20A1.12	V	7035362	7035564	-1	
WBGene00196691	M02D8.10	X	8765333	8765478	-1	
WBGene00196692	Y73B3A.24	X	90282	90420	1	
WBGene00196693	F11C1.12	X	13008229	13008419	-1	
WBGene00196694	C29H12.8	II	6133710	6133913	-1	
WBGene00196695	T14G10.9	IV	10159601	10159690	1	
WBGene00196696	H06I04.11	III	3066337	3066468	1	
WBGene00196697	C02B4.5	X	12677435	12677579	1	
WBGene00196698	F42D1.8	X	14787030	14787167	-1	
WBGene00196699	C52G5.5	X	12818661	12818728	1	
WBGene00196700	F54E4.9	X	14649232	14649571	-1	
WBGene00196701	ZC455.15	V	12801220	12801443	1	
WBGene00196702	T12A7.11	IV	11783071	11783205	-1	
WBGene00196703	F32B4.9	I	11537529	11537591	1	
WBGene00196704	C52B9.15	X	4294742	4294952	-1	
WBGene00196705	ZC328.6	I	6402649	6402806	1	
WBGene00196706	F35A5.9	X	3802780	3802891	1	
WBGene00196707	B0393.12	III	4754236	4754352	-1	
WBGene00196708	K08A8.9	X	7460608	7460734	-1	
WBGene00196709	T04C12.18	V	11078481	11078624	-1	
WBGene00196710	T21C9.14	V	10569880	10570016	1	
WBGene00196711	ZK892.9	II	9992455	9992575	-1	
WBGene00196712	F22B5.11	II	8451550	8451730	-1	
WBGene00196713	F18A12.9	II	3422222	3422292	1	
WBGene00196714	M153.6	X	12142718	12142860	-1	
WBGene00196715	F46F3.7	V	11658659	11658835	1	
WBGene00196716	ZK899.9	X	9468212	9468344	1	
WBGene00196717	Y105E8A.39	I	14383299	14383386	-1	
WBGene00196718	F49D11.12	I	10927581	10927663	-1	
WBGene00196719	K09F5.7	X	7721082	7721230	-1	
WBGene00196720	ZC247.5	I	10246503	10246653	1	
WBGene00196721	F57B10.17	I	6554504	6554709	-1	
WBGene00196722	Y60A9A.4	X	14391803	14391851	1	
WBGene00196723	F53B3.9	X	2869542	2869745	1	
WBGene00196724	T27F2.6	V	11641563	11641938	1	
WBGene00196725	Y66A7AL.2	III	11471821	11471955	1	
WBGene00196726	T08H4.6	II	4106743	4106793	-1	
WBGene00196727	T05A6.9	II	7806220	7806376	1	
WBGene00196728	C27C12.8	X	14829758	14829895	-1	
WBGene00196729	K04D7.10	IV	10175145	10175378	1	
WBGene00196730	F14D1.1	V	16764704	16764852	1	
WBGene00196731	C09G1.6	X	15994215	15994438	1	
WBGene00196732	H12I19.116	IV	14146637	14146699	-1	
WBGene00196733	ZK381.41	IV	6996202	6996550	-1	
WBGene00196734	C07A4.5	X	10163932	10164011	1	
WBGene00196735	T28B11.10	V	10721144	10721427	1	
WBGene00196736	R74.9	III	4200502	4200547	-1	
WBGene00196737	T28B4.8	X	6577916	6578060	-1	
WBGene00196738	F18E2.9	V	12777244	12777372	1	
WBGene00196739	C13C12.5	V	12520241	12520324	1	
WBGene00196740	H35B03.23	IV	5727770	5727919	-1	
WBGene00196741	C18B2.7	X	3622312	3622434	-1	
WBGene00196742	T01B6.6	X	2331738	2331817	1	
WBGene00196743	K10C3.9	I	9853886	9854158	1	
WBGene00196744	Y73B6BL.274	IV	6462184	6462340	1	
WBGene00196745	H05G16.3	X	11574723	11574938	1	
WBGene00196746	C02H7.4	X	750576	750657	1	
WBGene00196747	Y53G8AR.10	III	3307303	3307353	1	
WBGene00196748	F13H8.13	II	6274024	6274150	-1	
WBGene00196749	F54D12.14	II	1371296	1371349	1	
WBGene00196750	Y51H7BR.10	II	1525855	1525917	1	
WBGene00196751	K08B12.7	V	6247771	6247971	1	
WBGene00196752	T06D8.12	II	11237458	11237597	1	
WBGene00196753	W06B11.6	X	5858696	5859141	-1	
WBGene00196754	F35E2.12	I	11717054	11717116	1	
WBGene00196755	F29G6.4	X	11519146	11519236	1	
WBGene00196756	C36F7.9	I	9561441	9561573	1	
WBGene00196757	F54D12.15	II	1373529	1373579	1	
WBGene00196758	Y69E1A.10	IV	10973725	10973948	-1	
WBGene00196759	F58H1.12	V	11954900	11955029	-1	
WBGene00196760	T23G4.126	IV	13680008	13680190	-1	
WBGene00196761	C54A12.5	II	5250189	5250333	1	
WBGene00196762	K08A2.11	II	2978039	2978092	-1	
WBGene00196763	T20B5.4	X	9330691	9330941	-1	
WBGene00196764	C45B2.10	X	6046880	6047029	1	
WBGene00196765	K08A8.10	X	7467152	7467296	-1	
WBGene00196766	W05E10.11	V	11696017	11696141	1	
WBGene00196767	K01A6.13	IV	11711425	11711483	1	
WBGene00196768	ZK909.7	I	14949930	14949980	-1	
WBGene00196769	B0457.10	II	8894478	8894618	1	
WBGene00196770	F09B12.8	X	15107986	15108210	1	
WBGene00196771	F54A3.8	II	2228069	2228122	1	
WBGene00196772	ZK813.9	X	3423203	3423252	1	
WBGene00196773	ZC84.9	III	9193851	9193931	-1	
WBGene00196774	Y40C5A.15	IV	7346138	7346275	-1	
WBGene00196775	F58G11.7	V	13688859	13689004	1	
WBGene00196776	F55G11.13	IV	12954202	12954426	1	
WBGene00196777	T19A5.13	V	8948483	8948613	-1	
WBGene00196778	F26D12.99	IV	5598629	5598685	-1	
WBGene00196779	C15C7.10	X	3156506	3156599	-1	
WBGene00196780	C17E4.15	I	9425033	9425233	-1	
WBGene00196781	Y65B4BL.10	I	512017	512166	1	
WBGene00196782	T26C12.7	IV	3283750	3283899	1	
WBGene00196783	F25F2.3	III	4524864	4525065	1	
WBGene00196784	T22E5.11	X	6390059	6390200	1	
WBGene00196785	ZK328.10	III	6030837	6030961	-1	
WBGene00196786	R12C12.11	II	6031206	6031349	1	
WBGene00196787	C14B9.12	III	8132596	8132733	-1	
WBGene00196788	C25A11.5	X	9128221	9128353	1	
WBGene00196789	ZC64.9	X	3867756	3868026	1	
WBGene00196790	F38B7.13	V	11553694	11553789	-1	
WBGene00196791	W01B11.7	I	3280163	3280267	1	
WBGene00196792	C11D2.99	IV	6182295	6182547	1	
WBGene00196793	C04C11.9	X	14030136	14030311	1	
WBGene00196794	Y39B6A.73	V	19154641	19154696	1	
WBGene00196795	C06E7.89	IV	5862949	5863087	-1	
WBGene00196796	W10C8.9	I	2835837	2835984	1	
WBGene00196797	C02D4.5	X	15279339	15279459	-1	
WBGene00196798	F59C12.7	X	16604710	16604802	1	
WBGene00196799	R13H4.9	V	11869443	11869515	-1	
WBGene00196800	C43G2.26	IV	6576786	6576943	1	
WBGene00196801	W02B8.7	II	13932323	13932436	1	
WBGene00196802	C36F7.10	I	9541168	9541223	1	
WBGene00196803	C18E9.12	II	8984865	8985001	-1	
WBGene00196804	C45B2.11	X	6071657	6071720	-1	
WBGene00196805	F45D3.8	V	12537647	12537700	-1	
WBGene00196806	F39C12.6	X	4862346	4862484	1	
WBGene00196807	T01B6.7	X	2333510	2333646	1	
WBGene00196808	ZK678.10	X	15751417	15751494	-1	
WBGene00196809	T10B10.10	X	15189812	15189958	-1	
WBGene00196810	W06B11.7	X	5841170	5841350	-1	
WBGene00196811	F58H1.13	V	11947551	11947698	1	
WBGene00196812	Y39B6A.74	V	19119402	19119455	1	
WBGene00196813	Y37A1B.331	IV	14033362	14033443	1	
WBGene00196814	F14F3.8	X	10505095	10505522	1	
WBGene00196815	F40E10.8	X	14690487	14690703	1	
WBGene00196816	T27E4.15	V	9091451	9091627	1	
WBGene00196817	Y54G2A.60	IV	2983851	2983954	-1	
WBGene00196818	F25B5.9	III	5964589	5964711	1	
WBGene00196819	F31E8.10	II	6828871	6829075	-1	
WBGene00196820	F46C8.11	X	7518941	7519090	1	
WBGene00196821	F29C4.9	IV	126263	126391	1	
WBGene00196822	T19C4.19	V	11174780	11174875	1	
WBGene00196823	Y54G9A.13	II	13734716	13734905	-1	
WBGene00196824	F11A6.7	I	11670498	11670549	1	
WBGene00196825	C53A5.18	V	14524351	14524500	-1	
WBGene00196826	B0350.72	IV	5964772	5964873	-1	
WBGene00196827	C17C3.22	II	5544173	5544291	1	
WBGene00196828	C40C9.11	X	13632395	13632535	1	
WBGene00196829	T23B12.12	V	8456008	8456095	-1	
WBGene00196830	F40H3.8	II	6182085	6182302	-1	
WBGene00196831	H35N03.2	II	6161363	6161506	1	
WBGene00196832	F08H9.13	V	14468572	14468746	1	
WBGene00196833	C27A2.10	II	5057436	5057524	1	
WBGene00196834	C24B5.8	V	9181689	9181838	1	
WBGene00196835	T11F9.25	V	11470290	11470429	1	
WBGene00196836	C26E1.5	V	13294231	13294354	-1	
WBGene00196837	C17D12.11	I	11596211	11596263	-1	
WBGene00196838	F55C5.14	V	12296887	12297125	-1	
WBGene00196839	F19H6.9	X	12369790	12369994	1	
WBGene00196840	K10D6.9	V	11210146	11210292	-1	
WBGene00196841	F25H10.2	X	2764816	2764895	1	
WBGene00196842	DH11.7	II	7988230	7988362	1	
WBGene00196843	C41G11.9	X	5726346	5726495	1	
WBGene00196844	Y22F5A.9	V	10276787	10276864	-1	
WBGene00196845	W02F12.10	V	6697871	6698001	-1	
WBGene00196846	T22D1.19	IV	6910158	6910307	1	
WBGene00196847	Y39A3CL.9	III	1794934	1795047	1	
WBGene00196848	ZK353.11	III	8390219	8390367	-1	
WBGene00196849	T10E10.9	X	6327466	6327614	-1	
WBGene00196850	F09F9.8	X	4117339	4117483	-1	
WBGene00196851	Y38C1AA.15	IV	189234	189321	1	
WBGene00196852	C02F4.10	IV	10503673	10503934	-1	
WBGene00196853	T07F10.9	V	12877915	12878062	1	
WBGene00196854	CD4.13	V	5582801	5583021	-1	
WBGene00196855	ZK381.42	IV	6986064	6986204	-1	
WBGene00196856	R10E11.10	III	9764747	9765109	-1	
WBGene00196857	VB0365.2	V	13113176	13113305	-1	
WBGene00196858	C30C11.7	III	8452967	8453099	-1	
WBGene00196859	C47D12.9	II	11657211	11657410	1	
WBGene00196860	T02E9.14	V	11351856	11351985	-1	
WBGene00196861	F41H10.36	IV	5388820	5389044	1	
WBGene00196862	K02A4.3	X	12876794	12876991	-1	
WBGene00196863	F52E10.8	X	16274497	16274565	-1	
WBGene00196864	F45H7.10	III	3346835	3346928	-1	
WBGene00196865	F58B6.6	III	1099649	1099702	1	
WBGene00196866	C31G12.7	V	18174853	18174915	1	
WBGene00196867	ZC477.16	IV	7098571	7098933	1	
WBGene00196868	C35A11.6	V	5403849	5403997	-1	
WBGene00196869	R01E6.10	X	13558789	13558920	-1	
WBGene00196870	D1044.10	III	5520700	5520896	1	
WBGene00196871	K11C4.8	V	6891195	6891368	-1	
WBGene00196872	F40F9.15	V	9731015	9731311	-1	
WBGene00196873	C41G11.10	X	5734074	5734192	-1	
WBGene00196874	C18A3.17	II	5718085	5718223	-1	
WBGene00196875	Y104H12D.5	IV	1192710	1192762	-1	
WBGene00196876	C14F11.11	X	6235820	6235933	-1	
WBGene00196877	W01A11.10	V	6480533	6480749	-1	
WBGene00196878	Y55F3C.14	IV	743463	743762	-1	
WBGene00196879	C30F8.6	I	5084898	5085028	1	
WBGene00196880	Y71A12B.27	I	13899169	13899218	-1	
WBGene00196881	Y71F9AR.6	I	2974917	2974970	-1	
WBGene00196882	C55A6.16	V	11502362	11502489	1	
WBGene00196883	F43E12.2	X	7175593	7175738	1	
WBGene00196884	C54D1.9	X	7151458	7151745	1	
WBGene00196885	ZC513.15	V	8041671	8041721	1	
WBGene00196886	K02A2.8	II	7428521	7428670	-1	
WBGene00196887	R04F11.12	V	12338853	12338968	-1	
WBGene00196888	T07D1.9	X	2447104	2447245	1	
WBGene00196889	C35A5.13	V	10519711	10519851	-1	
WBGene00196890	Y105E8B.13	I	14676120	14676189	1	
WBGene00196891	R90.6	V	12901445	12901506	1	
WBGene00196892	C18D1.12	II	10072419	10072636	-1	
WBGene00196893	F13H6.7	V	6346277	6346425	-1	
WBGene00196894	F47F2.4	X	3896430	3896579	1	
WBGene00196895	T06H11.8	X	10126421	10126535	1	
WBGene00196896	Y39G8C.7	II	14080478	14080627	1	
WBGene00196897	C49A1.12	I	14213449	14213515	-1	
WBGene00196898	C14C11.9	V	5674478	5674609	-1	
WBGene00196899	Y43F8A.7	V	19371970	19372040	-1	
WBGene00196900	C02B10.73	IV	5073957	5074104	-1	
WBGene00196901	Y51A2D.27	V	18503095	18503171	-1	
WBGene00196902	C10F3.11	V	5973952	5974092	-1	
WBGene00196903	M01E11.9	I	5586356	5586492	-1	
WBGene00196904	Y43E12A.4	IV	10981549	10981674	1	
WBGene00196905	C30A5.12	III	8215987	8216130	-1	
WBGene00196906	F08G5.11	IV	12419459	12419603	1	
WBGene00196907	F22G12.9	I	13156343	13156434	1	
WBGene00196908	F09E5.19	II	5358434	5358583	-1	
WBGene00196909	Y34B4A.14	X	5249160	5249292	-1	
WBGene00196910	H14A12.8	III	7465784	7465933	1	
WBGene00196911	C53B7.10	X	6853104	6853245	1	
WBGene00196912	W02A2.11	IV	13333115	13333300	1	
WBGene00196913	F56D1.8	II	5465296	5465513	-1	
WBGene00196914	R07E4.9	X	5973796	5973911	1	
WBGene00196915	F56H11.10	IV	9539329	9539447	1	
WBGene00196916	C56G2.17	III	6326758	6326826	1	
WBGene00196917	B0379.10	I	10103210	10103353	1	
WBGene00196918	F49E10.13	X	5866711	5866847	-1	
WBGene00196919	R07B1.18	X	9863231	9863450	1	
WBGene00196920	C34H3.8	X	6164817	6165103	-1	
WBGene00196921	Y75B8A.48	III	12130507	12130646	-1	
WBGene00196922	R02D5.12	V	14507387	14507533	-1	
WBGene00196923	F57F4.5	V	6408902	6409045	-1	
WBGene00196924	D1053.5	X	11720111	11720247	-1	
WBGene00196925	ZC504.8	X	10432888	10433014	-1	
WBGene00196926	Y39G8B.11	II	13989375	13989470	1	
WBGene00196927	C41A3.6	X	5439412	5439559	-1	
WBGene00196928	F26F12.9	V	5865674	5865822	1	
WBGene00196929	C35C5.15	X	11560203	11560460	-1	
WBGene00196930	F44E5.7	II	11753326	11753468	1	
WBGene00196931	B0001.10	IV	12126761	12127057	-1	
WBGene00196932	Y17D7B.12	V	18792835	18792932	-1	
WBGene00196933	F43D9.8	III	10506679	10506825	1	
WBGene00196934	C54G6.6	I	996207	996655	1	
WBGene00196935	F13H6.8	V	6355695	6355895	1	
WBGene00196936	F25H8.9	IV	9908680	9908794	-1	
WBGene00196937	T01C1.8	X	10726971	10727108	-1	
WBGene00196938	F49H12.9	X	2086265	2086338	-1	
WBGene00196939	C18D1.13	II	10087825	10088008	-1	
WBGene00196940	Y38H8A.10	IV	13487415	13487466	1	
WBGene00196941	EGAP7.2	X	2143478	2143598	1	
WBGene00196942	C15C8.10	V	12736228	12736352	-1	
WBGene00196943	T13H10.7	IV	9957234	9957381	-1	
WBGene00196944	T01C3.12	V	14986771	14986919	-1	
WBGene00196945	F52D10.7	X	11605853	11605989	-1	
WBGene00196946	F57C7.8	X	10593777	10593994	-1	
WBGene00196947	K02G10.9	X	4700037	4700130	1	
WBGene00196948	F08C6.11	X	7588004	7588152	-1	
WBGene00196949	C47G2.13	II	11288400	11288599	-1	
WBGene00196950	T28D9.14	II	6482824	6482946	-1	
WBGene00196951	C54G7.8	X	5540075	5540206	-1	
WBGene00196952	R07B1.19	X	9876016	9876140	1	
WBGene00196953	F59D12.10	X	15682203	15682342	1	
WBGene00196954	R106.4	X	17476571	17476638	-1	
WBGene00196955	F20A1.13	V	7035625	7035837	1	
WBGene00196956	C52E4.14	V	11979959	11980101	1	
WBGene00196957	ZK682.8	V	9287688	9288024	-1	
WBGene00196958	F58A4.18	III	9598036	9598134	-1	
WBGene00196959	C49F8.8	X	13351389	13351569	-1	
WBGene00196960	R13F6.11	III	6835668	6835810	1	
WBGene00196961	F20D1.13	X	14970458	14970580	-1	
WBGene00196962	H34C03.18	IV	6756243	6756442	1	
WBGene00196963	Y47H9A.4	I	11628598	11628666	1	
WBGene00196964	F55F3.5	X	13780119	13780267	1	
WBGene00196965	F16F9.7	X	8445182	8445331	-1	
WBGene00196966	C47C12.7	X	7753341	7753484	-1	
WBGene00196967	F14B8.10	X	6916475	6916664	-1	
WBGene00196968	R06F6.13	II	10804628	10804812	-1	
WBGene00196969	R03E9.6	X	6737129	6737276	1	
WBGene00196970	B0304.10	II	4514889	4514999	-1	
WBGene00196971	F52B10.11	X	2906462	2906663	1	
WBGene00196972	F22B3.13	IV	11414098	11414180	1	
WBGene00196973	F42A10.12	III	6158772	6158871	-1	
WBGene00196974	F41C6.9	X	6886681	6886736	1	
WBGene00196975	Y94H6A.13	IV	2701975	2702044	1	
WBGene00196976	Y104H12D.6	IV	1193469	1193527	1	
WBGene00196977	C42D8.12	X	5084223	5084369	1	
WBGene00196978	Y53H1C.7	I	11392402	11392546	-1	
WBGene00196979	F09F9.9	X	4125940	4126084	1	
WBGene00196980	H16O14.76	IV	6061939	6062071	-1	
WBGene00196981	C06E1.13	III	8576121	8576319	1	
WBGene00196982	Y41C4A.24	III	11738584	11738685	1	
WBGene00196983	C07H6.12	III	7536700	7536888	-1	
WBGene00196984	F09F3.15	V	13867475	13867579	-1	
WBGene00196985	F35G2.12	IV	12217377	12217444	1	
WBGene00196986	H01A20.2	X	14557438	14557777	-1	
WBGene00196987	C25E10.14	V	9062881	9063143	1	
WBGene00196988	F32A11.8	II	13167847	13167984	-1	
WBGene00196989	F12F6.14	IV	11566261	11566411	-1	
WBGene00196990	K04A8.14	V	6549134	6549258	1	
WBGene00196991	F26A10.10	X	7648444	7648589	1	
WBGene00196992	F54H5.8	II	6613885	6614023	1	
WBGene00196993	F15C11.5	I	7034159	7034366	-1	
WBGene00196994	T01H3.7	II	7892058	7892192	-1	
WBGene00196995	Y55F3BR.14	IV	877492	877561	-1	
WBGene00196996	F46E10.14	V	6527059	6527207	-1	
WBGene00196997	F55C5.15	V	12277081	12277131	-1	
WBGene00196998	F21A3.9	V	15517406	15517472	-1	
WBGene00196999	F07B7.16	V	8864508	8864571	1	
WBGene00197000	C34H3.9	X	6160557	6160697	1	
WBGene00197001	C13C4.9	V	12114786	12114982	-1	
WBGene00197002	F33D4.12	IV	7686028	7686237	-1	
WBGene00197003	K07C10.5	II	11157793	11157934	1	
WBGene00197004	F53B2.13	IV	12522529	12522625	1	
WBGene00197005	K02A11.6	I	9752385	9752527	1	
WBGene00197006	W05B2.11	III	10979662	10979811	-1	
WBGene00197007	C33B4.9	II	11372005	11372154	1	
WBGene00197008	C05C9.7	X	11162908	11163010	1	
WBGene00197009	F18E2.10	V	12770156	12770304	-1	
WBGene00197010	C32C4.11	V	10634350	10634464	-1	
WBGene00197011	F09C12.12	II	5126637	5126722	1	
WBGene00197012	Y40C5A.16	IV	7344148	7344234	1	
WBGene00197013	F58H1.14	V	11958072	11958253	1	
WBGene00197014	C34B2.13	I	10674283	10674414	-1	
WBGene00197015	AH10.7	V	14151129	14151178	1	
WBGene00197016	K10D6.10	V	11207742	11207878	1	
WBGene00197017	F25G6.15	V	8541783	8541905	-1	
WBGene00197018	H30A04.2	X	15518219	15518346	-1	
WBGene00197019	Y38H6A.6	V	20338280	20338332	1	
WBGene00197020	F08G5.12	IV	12429725	12429812	-1	
WBGene00197021	M01G5.8	III	1524956	1525004	1	
